level,game_object_id,transform_id,name,path,active_self,layer,components,component_ids,keyword_match
level74,326,1907,Decal (2),PlayerStations (3)/Visuals/Decal (2),True,0,Transform;MeshFilter;MeshRenderer,1907;5075;3554,False
level74,327,3058,Plane (3),HangBlue/Visuals/VisionTag (1)/Plane (3),True,0,Transform;MeshFilter;MeshRenderer,3058;5717;3401,False
level74,328,2474,Cube,CenterGoal Red/Visuals/lside/Cube,True,0,Transform;MeshFilter;MeshRenderer,2474;5579;3639,True
level74,329,2895,Reload,Wharehouse Red/Reload,True,0,Transform;MonoBehaviour,2895;6071,False
level74,330,2659,Plane (1),CenterGoal Blue/Visuals/VisionTag (2)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,2659;5102;3450,True
level74,331,2685,Fuel (6),Wharehouse Red/Reload/Locations/Fuel (6),True,0,Transform;Rigidbody;SphereCollider;MeshFilter;MeshRenderer;MonoBehaviour,2685;5742;5971;5565;4374;6065,True
level74,332,3118,Cube (4),Wharehouse Red/PlayerStation/Physics/Cube (4),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,3118;5449;3279;5814,False
level74,333,2500,bs_out (4),CenterGoal Blue/Physics/bs_out (4),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider;MonoBehaviour;Rigidbody,2500;5692;4005;5891;6097;5737,True
level74,334,2877,Cylinder (40),MovingGate Red/Base/Visuals/Cylinder (40),True,0,Transform;MeshFilter;MeshRenderer,2877;4609;3648,False
level74,335,2897,Shape039,Champs/Stadium/stadium2/Shape039,True,0,Transform;MeshFilter;MeshRenderer,2897;5233;4174,False
level74,336,2326,Cube (20),CenterGoal Red/Physics/Cube (20),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2326;4560;3477;5936,True
level74,337,2538,RlightLit (2),CenterGoal Red/Visuals/Lights/Lit/RlightLit (2),True,0,Transform;MeshRenderer;MeshFilter,2538;3780;4817,True
level74,338,2339,Cylinder (19),CenterGoal Red/Visuals/Cylinder (19),True,0,Transform;MeshFilter;MeshRenderer,2339;4732;3734,True
level74,339,2676,sideplate,MovingGate Red/Base/Visuals/sideplate,True,0,Transform;MeshRenderer;MeshFilter,2676;3877;5394,False
level74,340,2160,Cube (1),Wharehouse Red/Lever/Physics/Cube (1),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2160;5468;4235;5878,False
level74,341,2842,Cube (18),CenterGoal Blue/Physics/Cube (18),False,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2842;4874;3699;5830,True
level74,342,1854,Cylinder (38),MovingGate Blue/Base/Visuals/Cylinder (38),True,0,Transform;MeshFilter;MeshRenderer,1854;5421;3329,False
level74,343,2208,Cube (30),PlayerStations (2)/Visuals/Cube (30),True,0,Transform;MeshFilter;MeshRenderer,2208;5111;3953,False
level74,344,2207,Cube (30),PlayerStations (3)/Visuals/Cube (30),True,0,Transform;MeshFilter;MeshRenderer,2207;5112;3952,False
level74,345,2507,Cylinder (31),MovingGate Red/Base/Visuals/Cylinder (31),True,0,Transform;MeshFilter;MeshRenderer,2507;5195;3770,False
level74,346,2240,red (2),Wharehouse Blue/PlayerStation/Visuals/red (2),True,0,Transform;MeshFilter;MeshRenderer,2240;5384;4360,False
level74,347,2132,Cube (6),CenterGoal Red/Physics/Cube (6),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2132;5373;3364;5914,True
level74,348,1838,Plane (4),Wharehouse Red/PlayerStation/Visuals/VisionTag (2)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,1838;5602;3460,False
level74,349,2519,Cube,CenterGoal Blue/Physics/funnel/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2519;4863;3285;5901,True
level74,350,1982,Visuals,HangBlue/Visuals,True,0,Transform,1982,False
level74,351,3033,Cube (10),Wharehouse Blue/PlayerStation/Physics/Cube (10),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,3033;4907;3885;5829,False
level74,352,1890,Cube (5),MovingGate Blue/Base/Visuals/Cube (5),True,0,Transform;MeshRenderer;MeshFilter,1890;3508;5050,False
level74,353,2796,VisionTag,HangBlue/Visuals/VisionTag,True,0,Transform,2796,False
level74,354,3067,Cylinder (23),MovingGate Blue/Base/Visuals/Cylinder (23),True,0,Transform;MeshFilter;MeshRenderer,3067;5106;4012,False
level74,355,2314,Cube,BigGate/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2314;3708;5649,False
level74,356,1842,Cylinder (13),CenterGoal Blue/Visuals/Cylinder (13),True,0,Transform;MeshFilter;MeshRenderer,1842;4658;3975,True
level74,357,3102,Line042,Champs/Stadium/stadium2/Line042,True,0,Transform;MeshFilter;MeshRenderer,3102;4815;3356,False
level74,358,3017,Visuals,Depot (1)/Visuals,True,0,Transform,3017,False
level74,359,2888,Visuals,Wharehouse Red/PlayerStation/Visuals,True,0,Transform,2888,False
level74,360,2886,Cylinder (1),MovingGate Blue/Base/Visuals/Cylinder (1),True,0,Transform;MeshFilter;MeshRenderer,2886;5068;4272,False
level74,361,2853,Cylinder (6),MovingGate Red/Base/Visuals/Cylinder (6),True,0,Transform;MeshFilter;MeshRenderer,2853;5446;4139,False
level74,362,3064,Cube (1),Wharehouse Blue/PlayerStation/Visuals/Cube (1),True,0,Transform;MeshFilter;MeshRenderer,3064;5376;3298,False
level74,363,2282,Plane (4),CenterGoal Red/Visuals/VisionTag (8)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2282;4563;4199,True
level74,364,1857,Box170,Champs/Stadium/stadium2/Box170,True,0,Transform;MeshFilter;MeshRenderer,1857;5543;3572,False
level74,365,2885,Cylinder (37),BigGate/Visuals/Cylinder (37),True,0,Transform;MeshFilter;MeshRenderer,2885;4891;3657,False
level74,366,1989,Cylinder (1),MovingGate Red/Arm/Visuals/Cylinder (1),True,0,Transform;MeshRenderer;MeshFilter,1989;3535;5135,False
level74,367,2552,Cube,CenterGoal Red/Visuals/lside/Cube,True,0,Transform;MeshRenderer;MeshFilter,2552;4434;4938,True
level74,368,2566,Plane,HangRed/Visuals/VisionTag (1)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2566;5258;3739,False
level74,369,2510,bs_out (2),CenterGoal Blue/Physics/bs_out (2),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider;MonoBehaviour;Rigidbody,2510;5220;3423;5910;6085;5721,True
level74,370,2898,Cube (1),HangBlue/Visuals/side2/Cube (1),True,0,Transform;MeshFilter;MeshRenderer,2898;4836;4367,False
level74,371,2265,Plane,BigGate/Visuals/VisionTag (3)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2265;5289;3497,False
level74,372,2016,Cylinder (15),CenterGoal Red/Visuals/Cylinder (15),True,0,Transform;MeshFilter;MeshRenderer,2016;5497;4237,True
level74,373,2405,walkway4,Champs/Stadium/stadium2/walkway4,True,0,Transform;MeshFilter;MeshRenderer,2405;5690;4114,False
level74,374,2594,Cube,CenterGoal Red/Physics/funnel/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2594;4622;3525;5875,True
level74,375,2407,Box166,Champs/Stadium/stadium2/Box166,True,0,Transform;MeshFilter;MeshRenderer,2407;5076;4283,False
level74,376,2279,VisionTag (1),CenterGoal Blue/Visuals/VisionTag (1),True,0,Transform,2279,True
level74,377,1932,Plane (1),HangBlue/Visuals/VisionTag (1)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,1932;5445;3945,False
level74,378,2502,Cube (2),HangRed/Physics/Cube (2),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2502;4899;3715;5888,False
level74,379,3089,Cylinder (4),CenterGoal Red/Visuals/Cylinder (4),True,0,Transform;MeshFilter;MeshRenderer,3089;5239;3544,True
level74,380,2789,Cube (28),CenterGoal Red/Visuals/Cube (28),True,0,Transform;MeshFilter;MeshRenderer,2789;4978;4371,True
level74,381,3070,Cylinder (33),MovingGate Red/Base/Visuals/Cylinder (33),True,0,Transform;MeshFilter;MeshRenderer,3070;4610;3858,False
level74,382,2307,Cylinder (1),BigGate (1)/Visuals/Cylinder (1),True,0,Transform;MeshFilter;MeshRenderer,2307;5672;3357,False
level74,383,2520,Cube (49),CenterGoal Red/Visuals/Cube (49),True,0,Transform;MeshFilter;MeshRenderer,2520;5079;3625,True
level74,384,2536,sideplate,BigGate (1)/Visuals/sideplate,True,0,Transform;MeshRenderer;MeshFilter,2536;3764;5425,False
level74,385,2448,Cube,Wharehouse Blue/Lever/Physics/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2448;5064;3490;5847,False
level74,386,2864,Cube,CenterGoal Blue/Visuals/lside/Cube,True,0,Transform;MeshRenderer;MeshFilter,2864;3565;5275,True
level74,387,2302,Cube (17),CenterGoal Blue/Visuals/Cube (17),True,0,Transform;MeshFilter;MeshRenderer,2302;5490;3561,True
level74,388,2843,Cube (40),CenterGoal Blue/Visuals/Cube (47)/Cube (40),True,0,Transform;MeshRenderer;MeshFilter,2843;3591;5183,True
level74,389,2352,Cylinder (15),BigGate/Visuals/Cylinder (15),True,0,Transform;MeshFilter;MeshRenderer,2352;5503;3280,False
level74,390,2539,Visuals,BigGate (1)/Visuals,True,0,Transform,2539,False
level74,391,2053,Cube (2),CenterGoal Red/Visuals/rside/Cube (2),True,0,Transform;MeshRenderer;MeshFilter,2053;3728;5461,True
level74,392,2876,Plane (1),CenterGoal Red/Visuals/VisionTag (1)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,2876;4987;4295,True
level74,393,2191,Cube,Wharehouse Red/PlayerStation/Visuals/Cube,True,0,Transform;MeshFilter;MeshRenderer,2191;4789;3904,False
level74,394,2558,Cylinder (39),MovingGate Red/Base/Visuals/Cylinder (39),True,0,Transform;MeshFilter;MeshRenderer,2558;4617;3287,False
level74,395,1828,Cube (29),PlayerStations (3)/Visuals/Cube (29),True,0,Transform;MeshFilter;MeshRenderer,1828;5056;3312,False
level74,396,1829,Cube (29),PlayerStations (2)/Visuals/Cube (29),True,0,Transform;MeshFilter;MeshRenderer,1829;5057;3311,False
level74,397,2496,Plane (1),MovingGate Red/Arm/Visuals/VisionTag (3)/Plane (1),True,0,Transform;MeshFilter;MeshRenderer,2496;5616;3447,False
level74,398,2890,Cylinder (12),MovingGate Blue/Base/Visuals/Cylinder (12),True,0,Transform;MeshFilter;MeshRenderer,2890;5540;3682,False
level74,399,2032,Cylinder (20),MovingGate Blue/Base/Visuals/Cylinder (20),True,0,Transform;MeshFilter;MeshRenderer,2032;4865;3524,False
level74,400,3107,Cube,HangRed/Visuals/side1/Cube,True,0,Transform;MeshFilter;MeshRenderer,3107;4918;3607,False
level74,401,2193,Plane (2),CenterGoal Blue/Visuals/VisionTag (2)/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,2193;4573;3305,True
level74,402,1817,Cube (3),CenterGoal Blue/Visuals/lside/Cube (3),True,0,Transform;MeshFilter;MeshRenderer,1817;4849;4155,True
level74,403,2530,Cube,MovingGate Blue/Arm/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2530;3439;5404,False
level74,404,2051,Cube (13),CenterGoal Blue/Physics/Cube (13),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2051;4641;3642;5913,True
level74,405,1856,Cylinder (5),BigGate/Visuals/Cylinder (5),True,0,Transform;MeshFilter;MeshRenderer,1856;5036;3974,False
level74,406,2595,Decal,CenterGoal Blue/Visuals/Decal,True,0,Transform;MeshFilter;MeshRenderer,2595;5382;3680,True
level74,407,2433,Cube,MovingGate Red/Base/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2433;3283;4855,False
level74,408,2084,Plane,CenterGoal Red/Visuals/VisionTag (8)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2084;5630;4432,True
level74,409,2856,Plane,Wharehouse Blue/PlayerStation/Visuals/VisionTag (2)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2856;4584;4238,False
level74,410,2200,Cube (1),BigGate (1)/Physics/Cube (1),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2200;4750;3717;5927,False
level74,411,2976,Cube (12),CenterGoal Blue/Visuals/Cube (12),True,0,Transform;MeshFilter;MeshRenderer,2976;5035;4000,True
level74,412,2581,Cube,BigGate/Physics/Cube,True,0,Transform;MeshRenderer;MeshFilter;MeshCollider,2581;3649;5650;5752,False
level74,413,2875,Torus,PlayerStations (3)/Visuals/HandleBar (4)/Torus,True,0,Transform;MeshRenderer;MeshFilter,2875;3517;4769,False
level74,414,2874,Torus,PlayerStations (2)/Visuals/HandleBar (4)/Torus,True,0,Transform;MeshRenderer;MeshFilter,2874;3518;4768,False
level74,415,2505,rside,CenterGoal Red/Visuals/rside,True,0,Transform,2505,True
level74,416,2010,Cube,CenterGoal Blue/Visuals/rside/Cube,True,0,Transform;MeshRenderer;MeshFilter,2010;3618;5439,True
level74,417,1958,Cube (39),CenterGoal Blue/Visuals/Cube (39),True,0,Transform;MeshRenderer;MeshFilter,1958;3683;5167,True
level74,418,3116,Cube (3),MovingGate Red/Base/Physics/Cube (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,3116;4910;3849;5815,False
level74,419,2268,Cylinder (17),BigGate/Visuals/Cylinder (17),True,0,Transform;MeshFilter;MeshRenderer,2268;4966;4117,False
level74,420,2073,Cylinder (8),MovingGate Red/Base/Visuals/Cylinder (8),True,0,Transform;MeshFilter;MeshRenderer,2073;4999;3670,False
level74,421,2986,Cylinder (9),BigGate (1)/Visuals/Cylinder (9),True,0,Transform;MeshFilter;MeshRenderer,2986;5526;4362,False
level74,422,2620,Cube,Ramp/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2620;3909;4650,True
level74,423,2156,Cube (4),MovingGate Blue/Base/Visuals/Cube (4),True,0,Transform;MeshRenderer;MeshFilter,2156;3809;5115,False
level74,424,2342,Plane (4),HangBlue/Visuals/VisionTag/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2342;4974;4255,False
level74,425,2231,Box197,Champs/Stadium/stadium2/Box197,True,0,Transform;MeshFilter;MeshRenderer,2231;5173;3808,False
level74,426,2862,Cube (4),CenterGoal Red/Physics/Cube (4),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2862;5027;3626;5845,True
level74,427,2951,red (3),Wharehouse Blue/PlayerStation/Visuals/red (3),True,0,Transform;MeshFilter;MeshRenderer,2951;5287;3805,False
level74,428,2540,Cube (3),Wharehouse Blue/PlayerStation/Physics/Cube (3),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2540;5133;4154;5796,False
level74,429,2624,Decal (1),CenterGoal Blue/Visuals/Decal (1),True,0,Transform;MeshFilter;MeshRenderer,2624;5501;4214,True
level74,430,1862,Physics,BigGate/Physics,True,0,Transform,1862,False
level74,431,1938,Cube,BigGate (1)/Visuals/Cube,True,0,Transform;MeshFilter;MeshRenderer,1938;4586;3464,False
level74,432,1914,Cube (1),HangBlue/Physics/Cube (1),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,1914;5018;4025;5928,False
level74,433,2516,Cube,MovingGate Blue/Arm/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,2516;4198;5657,False
level74,434,2965,Cube,Depot (1)/Physics/Cube,True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2965;5378;3448;5915,False
level74,435,2052,Floor,HangRed/Visuals/Floor,True,0,Transform;MeshRenderer;MeshFilter,2052;4200;5083,False
level74,436,2840,Cube (40),CenterGoal Red/Visuals/Cube (44)/Cube (40),True,0,Transform;MeshRenderer;MeshFilter,2840;4216;4648,True
level74,437,2958,Plane (3),BigGate/Visuals/VisionTag (2)/Plane (3),True,0,Transform;MeshFilter;MeshRenderer,2958;5285;3617,False
level74,438,2545,topplate,CenterGoal Blue/Visuals/topplate,True,0,Transform;MeshRenderer;MeshFilter,2545;4343;4690,True
level74,439,1845,Box192,Champs/Stadium/stadium2/Box192,True,0,Transform;MeshFilter;MeshRenderer,1845;5038;3534,False
level74,440,3074,RectRounded (2),Depot (1)/Visuals/RectRounded (2),True,0,Transform;MeshRenderer;MeshFilter,3074;3917;5086,False
level74,441,1975,VisionTag (3),CenterGoal Red/Visuals/VisionTag (3),True,0,Transform,1975,True
level74,442,2175,Cylinder (40),BigGate/Visuals/Cylinder (40),True,0,Transform;MeshFilter;MeshRenderer,2175;5080;3812,False
level74,443,2861,Cylinder (10),BigGate/Visuals/Cylinder (10),True,0,Transform;MeshFilter;MeshRenderer,2861;4735;3765,False
level74,444,1844,Cube,BigGate (1)/Visuals/Cube,True,0,Transform;MeshRenderer;MeshFilter,1844;3558;4950,False
level74,445,2603,Cylinder (6),PlayerStations (3)/Visuals/HandleBar (3)/Cylinder (6),True,0,Transform;MeshFilter;MeshRenderer,2603;5500;3821,False
level74,446,2602,Cylinder (6),PlayerStations (2)/Visuals/HandleBar (3)/Cylinder (6),True,0,Transform;MeshFilter;MeshRenderer,2602;5499;3822,False
level74,447,2125,Shape036,Champs/Stadium/stadium2/Shape036,True,0,Transform;MeshFilter;MeshRenderer,2125;4995;3814,False
level74,448,2209,VisionTag (4),CenterGoal Red/Visuals/VisionTag (4),True,0,Transform,2209,True
level74,449,2067,Cube (37),CenterGoal Red/Visuals/Cube (37),True,0,Transform;MeshFilter;MeshRenderer,2067;4848;4335,True
level74,450,2267,Cylinder (18),CenterGoal Blue/Visuals/Cylinder (18),True,0,Transform;MeshFilter;MeshRenderer,2267;5547;3526,True
level74,451,2819,Cylinder (2),CenterGoal Red/Visuals/rside/Cylinder (2),True,0,Transform;MeshFilter;MeshRenderer,2819;4762;3500,True
level74,452,1870,Box208,Champs/Stadium/stadium2/Box208,True,0,Transform;MeshFilter;MeshRenderer,1870;5696;3493,False
level74,453,2571,Plane (2),HangBlue/Visuals/VisionTag (1)/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,2571;4889;3288,False
level74,454,2214,Cube (40),CenterGoal Blue/Visuals/Cube (45)/Cube (40),True,0,Transform;MeshRenderer;MeshFilter,2214;3325;4669,True
level74,455,2007,Cube (1),BigGate/Visuals/Cube (1),True,0,Transform;MeshRenderer;MeshFilter,2007;3846;5182,False
level74,456,1901,Line039,Champs/Stadium/stadium2/Line039,True,0,Transform;MeshFilter;MeshRenderer,1901;4688;4004,False
level74,457,2977,Cylinder (27),MovingGate Blue/Base/Visuals/Cylinder (27),True,0,Transform;MeshFilter;MeshRenderer,2977;5071;3935,False
level74,458,2245,Plane (3),CenterGoal Red/Visuals/VisionTag (7)/Plane (3),True,0,Transform;MeshFilter;MeshRenderer,2245;4681;3762,True
level74,459,1897,Panel (1),Wharehouse Blue/PlayerStation/Visuals/Panel (1),True,0,Transform;MeshRenderer;MeshFilter,1897;3550;5142,False
level74,460,2832,Cube (4),HangBlue/Visuals/side2/Cube (4),True,0,Transform;MeshRenderer;MeshFilter,2832;4331;5259,False
level74,461,2646,Cube (1),CenterGoal Blue/Visuals/lside/Cube (1),True,0,Transform;MeshRenderer;MeshFilter,2646;3432;4804,True
level74,462,2121,Plane (4),CenterGoal Red/Visuals/VisionTag (4)/Plane (4),True,0,Transform;MeshFilter;MeshRenderer,2121;5586;3711,True
level74,463,2585,Cube (6),HangBlue/Physics/Cube (6),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2585;4905;4018;5889,False
level74,464,2944,Cylinder (42),MovingGate Red/Base/Visuals/Cylinder (42),True,0,Transform;MeshFilter;MeshRenderer,2944;4552;3396,False
level74,465,2030,Cube,CenterGoal Blue/Visuals/Cube,False,0,Transform;MeshRenderer;MeshFilter,2030;4358;4810,True
level74,466,2647,Cylinder (7),CenterGoal Blue/Visuals/Cylinder (7),True,0,Transform;MeshFilter;MeshRenderer,2647;5023;4296,True
level74,467,1891,Decal,HangBlue/Visuals/Decal,True,0,Transform;MeshFilter;MeshRenderer,1891;5290;3376,False
level74,468,2960,Cube (4),MovingGate Red/Base/Physics/Cube (4),True,0,Transform;MeshFilter;MeshRenderer;BoxCollider,2960;5014;3436;5907,False
level74,469,2926,Plane (2),MovingGate Blue/Arm/Visuals/VisionTag (3)/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,2926;4800;3643,False
level74,470,2586,Visuals,CenterGoal Red/Visuals,True,0,Transform,2586,True
level74,471,2096,Cube,CenterGoal Red/Visuals/Funnel/Cube,True,0,Transform;MeshRenderer;MeshFilter,2096;3314;5453,True
level74,472,2337,Cylinder (6),BigGate/Visuals/Cylinder (6),True,0,Transform;MeshFilter;MeshRenderer,2337;5155;3907,False
level74,473,2666,Area Light (6),CenterGoal Red/Visuals/Lights/Lit/Area Light (6),True,0,Transform;Light;MonoBehaviour,2666;5962;6088,True
level74,474,3068,Cylinder (49),BigGate/Visuals/Cylinder (49),True,0,Transform;MeshFilter;MeshRenderer,3068;5137;4262,False
level74,475,1972,Cube (6),CenterGoal Red/Visuals/Cube (6),True,0,Transform;MeshFilter;MeshRenderer,1972;4861;3746,True
level74,476,3059,Visuals,MovingGate Red/Arm/Visuals,True,0,Transform,3059,False
level74,477,2682,Cube (2),MovingGate Blue/Arm/Visuals/Cube (2),True,0,Transform;MeshRenderer;MeshFilter,2682;3655;4787,False
level74,478,2673,funnel,CenterGoal Blue/Physics/funnel,True,0,Transform,2673,True
level74,479,1964,VisionTag (1),Wharehouse Red/PlayerStation/Visuals/VisionTag (1),True,0,Transform,1964,False
level74,480,2117,VisionTag (8),CenterGoal Blue/Visuals/VisionTag (8),True,0,Transform,2117,True
level74,481,3085,Plane (2),HangRed/Visuals/VisionTag/Plane (2),True,0,Transform;MeshFilter;MeshRenderer,3085;4712;3919,False
level74,482,2805,Plane,CenterGoal Red/Visuals/VisionTag (4)/Plane,True,0,Transform;MeshFilter;MeshRenderer,2805;4896;3815,True
